연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,cluster,cluster_3-5세,cluster_6-8세,cluster_9-11세
6-8세,210,480,3.25,1.25,0.4285714285714285,0.34375,6,7,3,,1.0,
6-8세,45,120,2.5,0.5,0.8024691358024691,0.5,5,5,2,,0.0,
6-8세,120,300,1.25,0.75,1.0,0.6800000000000002,3,4,0,,0.0,
6-8세,60,150,1.0,1.0,0.5,0.6800000000000002,5,8,2,,0.0,
6-8세,95,300,2.0,0.5,0.7340720221606647,1.0,4,8,0,,0.0,
6-8세,150,330,2.5,1.0,0.6800000000000002,0.8347107438016528,3,2,2,,0.0,
6-8세,40,130,2.5,1.0,0.625,0.8579881656804735,2,3,2,,0.0,
6-8세,60,90,0.75,0.5,0.5,0.5555555555555556,4,7,2,,0.0,
6-8세,60,120,0.5,0.5,1.0,1.0,2,9,0,,0.0,
6-8세,280,270,1.5,0.5,0.931122448979592,1.0,3,3,0,,0.0,
6-8세,15,60,1.25,0.5,1.0,1.0,3,3,0,,0.0,
6-8세,0,240,0.0,0.5,0.0,1.0,7,8,0,,2.0,
6-8세,90,180,0.75,0.5,0.5555555555555556,1.0,5,8,0,,0.0,
6-8세,30,180,0.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,30,90,2.0,1.0,0.5555555555555556,0.5555555555555556,5,8,2,,0.0,
6-8세,80,240,2.5,1.5,0.375,0.375,8,8,3,,1.0,
6-8세,360,360,1.75,0.75,0.5,0.5,3,5,2,,1.0,
6-8세,190,210,2.25,1.0,0.3407202216066481,0.3333333333333333,7,7,3,,1.0,
6-8세,130,300,3.75,1.25,0.3372781065088758,0.3600000000000001,1,3,3,,1.0,
6-8세,210,180,2.0,0.5,0.4285714285714285,1.0,6,8,0,,0.0,
6-8세,300,300,2.5,1.0,0.52,0.52,4,3,3,,1.0,
6-8세,120,120,2.5,1.0,0.5555555555555556,0.5555555555555556,5,9,2,,1.0,
6-8세,120,70,1.75,0.75,0.5,0.7551020408163265,2,8,2,,0.0,
6-8세,210,360,3.75,1.25,0.346938775510204,0.3888888888888889,3,8,3,,1.0,
6-8세,30,130,2.75,1.25,0.3333333333333333,0.4319526627218935,6,9,3,,1.0,
6-8세,210,330,2.75,1.25,0.4285714285714285,0.5702479338842975,2,2,3,,1.0,
6-8세,90,150,1.75,1.0,0.5555555555555556,0.52,6,6,2,,0.0,
6-8세,70,240,2.75,1.0,0.3061224489795918,0.5,1,2,3,,1.0,
6-8세,10,25,1.5,0.25,0.5,1.0,6,8,0,,0.0,
6-8세,140,195,2.5,1.0,0.7551020408163265,0.8579881656804735,1,4,2,,0.0,
6-8세,60,60,1.0,0.5,1.0,1.0,8,7,0,,0.0,
6-8세,240,360,2.0,0.75,0.625,0.5555555555555556,3,3,2,,1.0,
6-8세,150,270,1.75,0.75,0.6800000000000002,0.8024691358024691,4,7,2,,0.0,
6-8세,45,190,0.75,0.75,1.0,0.9002770083102491,3,6,0,,0.0,
6-8세,190,190,2.25,1.25,0.5013850415512465,0.5013850415512465,5,8,3,,1.0,
6-8세,90,150,1.25,0.5,1.0,1.0,2,3,0,,0.0,
6-8세,180,240,2.0,1.0,0.2777777777777778,0.5,3,4,2,,1.0,
6-8세,50,100,1.25,0.5,0.6800000000000002,1.0,3,6,0,,0.0,
6-8세,270,300,3.0,0.75,0.3580246913580246,0.6800000000000002,4,5,3,,1.0,
6-8세,540,720,2.5,1.0,0.654320987654321,0.7222222222222223,4,4,1,,1.0,
6-8세,6,60,1.25,0.5,0.5,1.0,5,8,0,,0.0,
6-8세,0,150,0.0,0.5,0.0,0.6800000000000002,6,6,2,,2.0,
6-8세,240,300,3.0,1.0,0.375,0.52,8,8,3,,1.0,
6-8세,0,60,0.0,0.5,0.0,1.0,6,6,0,,2.0,
6-8세,0,40,0.0,0.5,0.0,0.625,5,6,2,,2.0,
6-8세,240,360,4.0,1.75,0.25,0.3333333333333333,7,8,3,,1.0,
6-8세,210,240,3.75,1.5,0.3877551020408163,0.375,4,4,3,,1.0,
6-8세,180,180,3.75,1.5,0.3333333333333333,0.3333333333333333,8,8,3,,1.0,
6-8세,150,210,3.25,1.25,0.3600000000000001,0.4285714285714285,4,5,3,,1.0,
6-8세,40,90,1.25,0.75,1.0,0.8024691358024691,2,8,0,,0.0,
6-8세,120,120,0.5,0.5,0.5,0.5,8,8,2,,0.0,
6-8세,330,510,3.5,1.75,0.371900826446281,0.4186851211072664,3,3,3,,1.0,
6-8세,40,120,1.75,0.5,0.625,1.0,5,8,0,,0.0,
6-8세,60,180,0.5,0.75,1.0,0.5555555555555556,3,7,2,,0.0,
6-8세,90,120,1.75,0.5,0.5555555555555556,1.0,4,4,0,,0.0,
6-8세,300,480,4.0,1.5,0.28,0.25,8,8,3,,1.0,
6-8세,30,60,0.5,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,100,190,2.5,0.75,0.8200000000000001,0.9002770083102491,3,5,0,,0.0,
6-8세,30,60,1.0,0.25,0.5555555555555556,1.0,5,6,0,,0.0,
6-8세,90,120,1.0,0.75,0.5555555555555556,0.5,4,8,2,,0.0,
6-8세,60,120,0.75,0.5,1.0,1.0,2,3,0,,0.0,
6-8세,150,150,5.0,2.0,0.28,0.28,3,3,3,,1.0,
6-8세,150,600,3.75,1.0,0.3600000000000001,0.6800000000000002,5,8,3,,1.0,
6-8세,90,91,1.0,0.5,1.0,0.9782634947470112,6,9,0,,0.0,
6-8세,40,80,2.0,0.75,0.5,0.625,5,8,2,,0.0,
6-8세,40,0,1.0,0.0,0.5,0.0,8,8,2,,0.0,
6-8세,120,300,2.5,0.5,0.5,0.52,4,8,2,,0.0,
6-8세,80,120,3.0,0.5,0.59375,1.0,3,8,0,,0.0,
6-8세,50,50,2.5,1.0,0.52,0.52,3,2,2,,0.0,
6-8세,0,120,0.0,0.5,0.0,0.5,8,8,2,,2.0,
6-8세,95,210,5.0,2.0,0.2686980609418282,0.3877551020408163,6,8,3,,1.0,
6-8세,120,180,1.25,0.5,1.0,1.0,3,7,0,,0.0,
6-8세,150,210,1.0,1.0,0.6800000000000002,0.7551020408163265,3,5,2,,0.0,
6-8세,30,180,1.25,1.0,1.0,0.5555555555555556,3,8,2,,0.0,
6-8세,15,15,1.25,0.5,1.0,1.0,4,4,0,,0.0,
6-8세,30,60,0.25,0.5,1.0,1.0,8,2,0,,0.0,
6-8세,60,60,1.25,0.25,1.0,1.0,2,9,0,,0.0,
6-8세,180,180,2.5,1.0,0.5555555555555556,0.5555555555555556,7,8,2,,1.0,
6-8세,110,270,2.25,0.75,0.7024793388429753,0.8024691358024691,3,5,2,,0.0,
6-8세,105,240,2.5,1.0,0.4285714285714285,0.625,3,5,2,,1.0,
6-8세,300,300,5.0,2.0,0.28,0.28,5,7,3,,1.0,
6-8세,40,50,0.75,0.5,1.0,0.6800000000000002,3,5,0,,0.0,
6-8세,160,260,2.25,0.75,0.59375,0.8579881656804735,5,8,2,,0.0,
6-8세,120,180,1.5,0.75,0.375,0.5555555555555556,3,8,2,,0.0,
6-8세,0,60,0.0,0.5,0.0,1.0,3,3,0,,2.0,
6-8세,120,180,0.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,170,170,2.25,1.25,0.536332179930796,0.536332179930796,5,5,2,,1.0,
6-8세,75,200,1.5,1.5,0.2888888888888889,0.3600000000000001,3,5,3,,1.0,
6-8세,120,130,3.75,1.25,0.375,0.4319526627218935,3,8,3,,1.0,
6-8세,90,120,1.5,0.75,0.5555555555555556,0.5,6,8,2,,0.0,
6-8세,120,180,1.25,0.5,1.0,0.5555555555555556,3,6,2,,0.0,
6-8세,60,60,2.5,0.5,0.5,1.0,3,8,0,,0.0,
6-8세,40,0,1.0,0.0,0.625,0.0,3,8,2,,0.0,
6-8세,105,120,4.0,0.5,0.419501133786848,1.0,6,6,0,,0.0,
6-8세,60,180,1.25,0.5,1.0,1.0,4,9,0,,0.0,
6-8세,121,360,1.0,0.75,0.9836076770712384,0.5555555555555556,8,8,2,,0.0,
6-8세,220,180,4.25,1.25,0.3925619834710743,0.3333333333333333,6,8,3,,1.0,
6-8세,330,960,2.0,1.0,0.7024793388429753,0.625,2,3,1,,1.0,
6-8세,120,90,3.75,1.0,0.375,0.5555555555555556,5,8,3,,1.0,
6-8세,390,210,3.75,1.5,0.6213017751479291,0.4285714285714285,3,5,3,,1.0,
6-8세,410,770,1.75,1.0,0.5026769779892921,0.5000843312531624,4,4,1,,1.0,
6-8세,0,0,0.0,0.0,0.0,0.0,2,2,2,,2.0,
6-8세,210,300,1.25,0.5,1.0,1.0,2,6,0,,0.0,
6-8세,190,540,2.0,1.75,0.5013850415512465,0.4012345679012346,7,8,3,,1.0,
6-8세,240,180,3.25,1.25,0.25,0.3333333333333333,4,5,3,,1.0,
6-8세,120,300,1.25,0.5,1.0,1.0,6,3,0,,0.0,
6-8세,180,390,5.0,2.0,0.2777777777777778,0.3372781065088758,6,4,3,,1.0,
6-8세,120,180,2.5,1.5,0.5,0.3333333333333333,6,9,3,,1.0,
6-8세,90,120,0.75,0.5,0.5555555555555556,1.0,2,5,0,,0.0,
6-8세,60,120,2.5,1.0,0.5,0.5,4,6,2,,1.0,
6-8세,240,240,2.5,1.0,0.5,0.5,2,3,3,,1.0,
6-8세,120,120,1.75,0.5,0.625,1.0,5,2,0,,0.0,
6-8세,60,0,0.5,0.0,1.0,0.0,4,9,2,,0.0,
6-8세,60,60,1.25,0.5,1.0,1.0,9,9,0,,0.0,
6-8세,240,480,2.5,1.0,0.5,0.53125,2,2,3,,1.0,
6-8세,450,510,4.5,1.5,0.3866666666666667,0.4186851211072664,4,7,3,,1.0,
6-8세,600,960,2.75,1.0,0.4599999999999999,0.5,3,3,1,,1.0,
6-8세,240,210,4.0,1.5,0.34375,0.4285714285714285,3,4,3,,1.0,
6-8세,150,510,2.0,1.5,0.6800000000000002,0.4740484429065744,2,3,3,,1.0,
6-8세,240,360,2.25,1.0,0.5,0.5,3,7,3,,1.0,
6-8세,180,180,3.75,1.5,0.3333333333333333,0.3333333333333333,5,5,3,,1.0,
6-8세,180,120,2.75,1.0,0.3333333333333333,0.5,6,8,3,,1.0,
6-8세,240,300,1.75,1.0,0.5,0.52,3,2,2,,1.0,
6-8세,240,360,3.0,2.0,0.34375,0.2777777777777778,3,3,3,,1.0,
6-8세,90,240,1.75,0.75,0.5555555555555556,0.625,4,4,2,,0.0,
6-8세,100,130,2.75,1.0,0.4599999999999999,0.5384615384615384,9,3,2,,1.0,
6-8세,120,240,1.0,1.0,0.5,0.5,6,6,2,,0.0,
6-8세,300,420,2.75,1.0,0.3600000000000001,0.4285714285714285,6,8,3,,1.0,
6-8세,20,270,0.5,1.0,1.0,0.8024691358024691,5,8,0,,0.0,
6-8세,300,480,3.25,1.0,0.44,0.625,4,4,3,,1.0,
6-8세,90,360,1.75,1.0,0.5061728395061729,0.5,4,8,2,,1.0,
6-8세,20,180,0.5,0.5,1.0,1.0,6,8,0,,0.0,
6-8세,120,210,2.0,1.0,0.625,0.510204081632653,3,6,2,,1.0,
6-8세,310,326,4.0,1.75,0.3524453694068678,0.4747450035755957,3,3,3,,1.0,
6-8세,360,360,3.75,1.5,0.3333333333333333,0.3333333333333333,3,3,3,,1.0,
6-8세,250,490,4.0,1.75,0.2704,0.3302790503956684,2,3,3,,1.0,
6-8세,90,180,0.75,0.5,0.5555555555555556,1.0,4,8,0,,0.0,
6-8세,240,360,3.75,1.5,0.25,0.3333333333333333,4,8,3,,1.0,
6-8세,240,660,2.5,1.0,0.5,0.5371900826446281,2,3,3,,1.0,
6-8세,360,660,2.5,1.0,0.5,0.5371900826446281,2,3,3,,1.0,
6-8세,180,150,3.25,0.75,0.5,0.6800000000000002,8,8,2,,1.0,
6-8세,60,60,1.25,0.25,1.0,1.0,8,8,0,,0.0,
6-8세,420,300,1.5,0.5,0.5918367346938775,1.0,5,5,0,,0.0,
6-8세,60,0,1.0,0.0,1.0,0.0,6,8,2,,0.0,
6-8세,100,60,1.0,0.5,0.6800000000000002,0.5555555555555556,3,6,2,,0.0,
6-8세,300,540,2.5,1.0,0.52,0.5555555555555556,7,8,3,,1.0,
6-8세,120,120,0.75,0.25,1.0,1.0,2,3,0,,0.0,
6-8세,450,360,4.0,1.5,0.3422222222222222,0.3888888888888889,2,3,3,,1.0,
6-8세,300,300,1.75,0.5,0.52,1.0,3,3,0,,0.0,
6-8세,90,130,1.25,0.75,1.0,0.8579881656804735,3,8,0,,0.0,
6-8세,120,300,1.25,0.5,1.0,1.0,3,3,0,,0.0,
6-8세,390,570,2.75,1.25,0.4792899408284024,0.4570637119113572,6,8,3,,1.0,
6-8세,210,570,5.0,2.0,0.2653061224489795,0.3684210526315788,2,5,3,,1.0,
6-8세,20,120,0.5,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,180,300,2.5,1.0,0.5555555555555556,0.52,2,3,3,,1.0,
6-8세,180,240,3.75,1.5,0.3888888888888889,0.375,6,8,3,,1.0,
6-8세,480,600,1.25,0.5,1.0,1.0,2,1,0,,0.0,
6-8세,300,600,3.0,1.25,0.3600000000000001,0.3600000000000001,2,8,3,,1.0,
6-8세,120,360,2.5,1.0,0.5,0.5555555555555556,4,4,3,,1.0,
6-8세,60,0,1.25,0.0,1.0,0.0,9,9,2,,0.0,
6-8세,70,120,2.75,0.75,0.3877551020408163,0.625,3,7,2,,0.0,
6-8세,420,540,3.75,1.25,0.3877551020408163,0.3333333333333333,8,8,3,,1.0,
6-8세,210,450,2.75,2.0,0.4285714285714285,0.3066666666666667,6,8,3,,1.0,
6-8세,150,270,3.75,1.5,0.3600000000000001,0.4074074074074074,6,6,3,,1.0,
6-8세,220,180,3.75,1.5,0.3429752066115702,0.3333333333333333,3,7,3,,1.0,
6-8세,180,240,2.0,1.0,0.5555555555555556,0.625,5,6,2,,1.0,
6-8세,380,710,4.0,1.75,0.4515235457063711,0.5239039873041063,8,8,1,,1.0,
6-8세,125,240,2.5,1.0,0.4624,0.625,2,8,2,,1.0,
6-8세,210,330,3.75,1.5,0.4285714285714285,0.4380165289256198,2,3,3,,1.0,
6-8세,120,390,3.75,1.5,0.375,0.4792899408284024,3,8,3,,1.0,
6-8세,180,300,3.75,1.0,0.3333333333333333,0.52,3,8,3,,1.0,
6-8세,65,160,2.0,0.75,0.455621301775148,0.34375,7,8,2,,1.0,
6-8세,180,180,1.75,1.25,0.3333333333333333,0.3333333333333333,5,5,3,,1.0,
6-8세,120,300,3.25,1.25,0.375,0.44,3,8,3,,1.0,
6-8세,30,480,1.25,1.0,1.0,0.5,6,7,2,,0.0,
6-8세,30,20,1.75,0.25,0.5,1.0,3,4,0,,0.0,
6-8세,0,140,0.0,0.5,0.0,0.7551020408163265,5,5,2,,2.0,
6-8세,60,0,1.25,0.0,1.0,0.0,6,9,2,,0.0,
6-8세,60,60,0.75,0.25,1.0,1.0,8,8,0,,0.0,
6-8세,180,360,2.5,1.0,0.5555555555555556,0.5,6,6,3,,1.0,
6-8세,200,330,2.0,0.75,0.595,0.8347107438016528,3,3,2,,0.0,
6-8세,390,900,3.25,1.25,0.4319526627218935,0.4488888888888889,3,3,1,,1.0,
6-8세,360,360,2.5,1.0,0.5,0.5,1,1,3,,1.0,
6-8세,110,160,3.75,1.5,0.4049586776859503,0.3828125,5,8,3,,1.0,
6-8세,210,270,2.5,1.0,0.7551020408163265,0.8024691358024691,8,8,2,,0.0,
6-8세,540,1440,2.5,1.0,0.5,0.5,3,3,1,,1.0,
6-8세,60,240,2.0,1.0,0.5,0.625,8,8,2,,0.0,
6-8세,420,480,2.5,1.0,0.5918367346938775,0.53125,5,5,3,,1.0,
6-8세,120,300,1.25,1.0,0.375,0.3600000000000001,2,5,2,,1.0,
6-8세,70,80,2.25,1.0,0.7551020408163265,0.625,6,8,2,,0.0,
6-8세,70,30,1.5,0.25,0.7551020408163265,1.0,4,8,0,,0.0,
6-8세,60,300,1.25,1.0,1.0,0.52,8,8,2,,0.0,
6-8세,160,3,3.25,0.75,0.2734375,0.5555555555555556,2,2,2,,1.0,
6-8세,30,100,1.25,1.0,1.0,0.8200000000000001,3,7,0,,0.0,
6-8세,70,70,1.5,0.75,0.7551020408163265,0.7551020408163265,8,8,0,,0.0,
6-8세,30,100,1.0,0.75,1.0,0.4599999999999999,7,8,2,,0.0,
6-8세,70,70,1.5,0.75,0.7551020408163265,0.7551020408163265,6,8,0,,0.0,
6-8세,270,240,3.25,1.0,0.5061728395061729,0.625,6,8,3,,1.0,
6-8세,150,300,3.25,1.5,0.3600000000000001,0.3600000000000001,2,8,3,,1.0,
6-8세,130,120,3.75,1.5,0.5384615384615384,0.375,3,5,3,,1.0,
6-8세,240,300,3.5,1.5,0.375,0.3600000000000001,7,8,3,,1.0,
6-8세,0,300,0.0,1.0,0.0,0.6800000000000002,2,8,2,,2.0,
6-8세,90,300,2.5,1.5,0.5555555555555556,0.3600000000000001,3,8,3,,1.0,
6-8세,300,420,2.5,1.0,0.6800000000000002,0.5918367346938775,6,8,3,,1.0,
6-8세,220,480,3.75,1.5,0.4049586776859503,0.375,3,8,3,,1.0,
6-8세,185,310,3.0,1.25,0.5266617969320673,0.4880332986472425,7,8,3,,1.0,
6-8세,90,7,3.0,1.0,0.3333333333333333,0.510204081632653,4,4,2,,1.0,
6-8세,150,330,2.5,1.0,0.6800000000000002,0.8347107438016528,6,8,2,,0.0,
6-8세,150,390,3.25,1.25,0.3600000000000001,0.408284023668639,2,8,3,,1.0,
6-8세,20,30,2.0,0.5,0.625,1.0,5,8,0,,0.0,
6-8세,90,360,1.75,1.5,0.5555555555555556,0.3888888888888889,6,7,3,,1.0,
6-8세,240,420,2.0,1.0,0.625,0.5918367346938775,5,7,2,,1.0,
6-8세,160,300,3.25,1.25,0.34375,0.3600000000000001,3,3,3,,1.0,
6-8세,90,180,2.0,1.0,0.5555555555555556,0.5555555555555556,3,3,2,,0.0,
6-8세,70,70,2.5,1.0,0.7551020408163265,0.7551020408163265,3,8,2,,0.0,
6-8세,300,600,3.0,1.0,0.28,0.52,3,8,3,,1.0,
6-8세,90,150,1.5,0.5,0.5555555555555556,0.6800000000000002,3,5,2,,0.0,
6-8세,180,420,2.5,1.25,0.5555555555555556,0.5510204081632654,2,8,3,,1.0,
6-8세,120,150,1.25,0.25,0.625,1.0,5,8,0,,0.0,
6-8세,120,360,2.0,1.0,0.5,0.5,2,2,2,,1.0,
6-8세,120,120,2.25,1.25,0.375,0.375,5,6,3,,1.0,
6-8세,123,303,3.0,1.5,0.4919690660321237,0.4378982452700716,3,8,3,,1.0,
6-8세,150,270,1.75,1.5,0.52,0.3333333333333333,6,8,3,,1.0,
6-8세,20,120,1.25,1.0,1.0,0.5972222222222222,7,8,2,,0.0,
6-8세,300,660,4.0,1.75,0.28,0.3057851239669421,2,3,3,,1.0,
6-8세,240,390,4.0,2.0,0.34375,0.4319526627218935,3,8,3,,1.0,
6-8세,150,180,2.0,0.75,0.52,0.5555555555555556,3,8,2,,0.0,
6-8세,80,70,4.0,1.5,0.34375,0.4285714285714285,3,8,3,,1.0,
6-8세,120,240,2.5,1.0,0.5,0.5,6,8,2,,1.0,
6-8세,90,240,0.75,0.75,0.5555555555555556,0.5,4,7,2,,0.0,
6-8세,60,720,2.0,1.5,0.5,0.375,6,8,3,,1.0,
6-8세,30,300,0.25,1.0,1.0,0.52,5,5,2,,0.0,
6-8세,80,150,1.25,1.0,1.0,0.6800000000000002,3,8,2,,0.0,
6-8세,240,130,1.5,0.5,0.625,0.8579881656804735,6,1,0,,0.0,
6-8세,60,150,1.5,0.5,0.5,0.6800000000000002,7,8,2,,0.0,
6-8세,180,180,1.25,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,90,120,1.25,0.5,0.5555555555555556,1.0,4,4,0,,0.0,
6-8세,150,420,1.25,0.75,1.0,0.5918367346938775,6,6,2,,0.0,
6-8세,100,170,0.5,0.5,1.0,1.0,2,7,0,,0.0,
6-8세,270,600,2.5,1.0,0.5061728395061729,0.5,8,8,3,,1.0,
6-8세,540,540,3.0,1.25,0.4320987654320988,0.4320987654320988,5,6,1,,1.0,
6-8세,180,600,2.0,1.0,0.5555555555555556,0.6800000000000002,8,8,3,,1.0,
6-8세,450,660,3.25,1.25,0.3422222222222222,0.421487603305785,2,3,1,,1.0,
6-8세,300,300,2.5,1.0,0.6800000000000002,0.6800000000000002,4,8,3,,1.0,
6-8세,150,660,2.5,1.0,0.52,0.5041322314049586,3,3,3,,1.0,
6-8세,90,30,2.75,0.5,0.5,0.5,8,7,2,,0.0,
6-8세,270,360,3.5,1.5,0.2839506172839506,0.2777777777777778,2,3,3,,1.0,
6-8세,120,5,2.5,0.25,0.375,1.0,2,8,0,,0.0,
6-8세,120,120,1.25,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,150,510,3.75,1.5,0.3600000000000001,0.6955017301038062,4,6,3,,1.0,
6-8세,180,180,1.25,1.0,0.3333333333333333,0.5555555555555556,7,8,2,,1.0,
6-8세,180,120,2.0,0.75,0.3333333333333333,0.5,5,8,2,,1.0,
6-8세,35,185,0.75,0.75,0.7551020408163265,0.9474068663257852,2,9,0,,0.0,
6-8세,600,720,3.75,1.5,0.38,0.3888888888888889,8,8,1,,1.0,
6-8세,90,180,1.0,0.75,0.5555555555555556,0.5555555555555556,4,8,2,,0.0,
6-8세,90,61,2.0,0.5,0.5555555555555556,0.9677506046761624,8,6,0,,0.0,
6-8세,50,80,0.75,0.5,0.52,0.625,7,8,2,,0.0,
6-8세,60,60,1.0,0.5,1.0,1.0,5,8,0,,0.0,
6-8세,50,300,1.25,1.0,0.52,0.52,7,6,2,,0.0,
6-8세,60,60,0.5,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,155,270,1.5,0.5,0.9375650364203956,1.0,4,9,0,,0.0,
6-8세,120,300,1.75,1.0,0.5,0.52,8,8,2,,1.0,
6-8세,31,31,1.75,0.75,0.9375650364203956,0.9375650364203956,5,4,0,,0.0,
6-8세,30,180,0.5,1.0,1.0,0.5555555555555556,8,8,2,,0.0,
6-8세,180,450,3.0,1.25,0.2777777777777778,0.4488888888888889,5,2,3,,1.0,
6-8세,110,270,1.5,1.5,0.7024793388429753,0.3580246913580246,5,5,2,,1.0,
6-8세,90,160,2.0,1.0,0.3333333333333333,0.6015625,3,8,2,,1.0,
6-8세,240,0,1.25,0.0,1.0,0.0,6,8,2,,0.0,
6-8세,240,240,2.5,0.75,0.375,0.625,6,5,2,,1.0,
6-8세,120,120,0.75,0.25,1.0,1.0,6,7,0,,0.0,
6-8세,480,900,3.75,1.5,0.375,0.3333333333333333,6,4,1,,1.0,
6-8세,598,900,3.0,1.5,0.4577241865303521,0.4044444444444444,2,2,1,,1.0,
6-8세,210,240,5.0,1.0,0.2653061224489795,0.5,6,8,3,,1.0,
6-8세,40,170,1.0,0.5,1.0,0.5847750865051904,7,9,0,,0.0,
6-8세,180,330,2.5,1.5,0.5,0.3388429752066115,3,8,3,,1.0,
6-8세,120,185,1.25,0.75,1.0,0.9474068663257852,8,9,0,,0.0,
6-8세,80,100,2.75,1.0,0.59375,0.44,7,8,2,,1.0,
6-8세,0,90,0.0,0.5,0.0,0.5555555555555556,6,8,2,,2.0,
6-8세,0,120,0.0,1.0,0.0,0.5,2,3,2,,2.0,
6-8세,900,840,3.0,1.25,0.6622222222222224,0.7448979591836734,2,2,1,,1.0,
6-8세,90,240,1.5,1.0,0.5555555555555556,0.625,5,8,2,,0.0,
6-8세,150,90,3.0,1.0,0.3600000000000001,0.5555555555555556,6,8,3,,1.0,
6-8세,300,420,3.0,1.0,0.3600000000000001,0.510204081632653,5,6,3,,1.0,
6-8세,360,420,2.5,1.0,0.513888888888889,0.510204081632653,5,5,3,,1.0,
6-8세,180,300,1.25,0.5,1.0,1.0,8,8,0,,0.0,
6-8세,420,480,2.5,1.0,0.510204081632653,0.53125,7,7,3,,1.0,
6-8세,170,220,4.25,1.75,0.2941176470588236,0.3925619834710743,4,7,3,,1.0,
6-8세,80,240,2.5,1.0,0.53125,0.625,5,5,2,,1.0,
6-8세,390,420,3.25,1.0,0.4792899408284024,0.5918367346938775,3,8,3,,1.0,
6-8세,180,180,2.5,0.75,0.5555555555555556,0.5555555555555556,3,5,2,,1.0,
6-8세,35,420,1.25,0.75,0.7551020408163265,0.5918367346938775,6,4,2,,0.0,
6-8세,90,120,2.5,0.5,0.5555555555555556,1.0,2,8,0,,0.0,
6-8세,120,210,3.0,1.5,0.375,0.4285714285714285,2,2,3,,1.0,
6-8세,180,180,2.0,0.5,0.3888888888888889,1.0,2,4,0,,0.0,
6-8세,65,160,2.75,1.0,0.3609467455621302,0.59375,6,8,2,,1.0,
6-8세,180,480,3.75,1.5,0.3333333333333333,0.34375,5,5,3,,1.0,
6-8세,90,210,2.5,1.25,0.5555555555555556,0.4285714285714285,8,8,3,,1.0,
6-8세,60,120,1.75,0.75,0.5555555555555556,0.5,3,8,2,,0.0,
6-8세,170,130,3.0,1.5,0.2664359861591696,0.2544378698224852,6,6,3,,1.0,
6-8세,150,360,2.5,1.0,0.6800000000000002,0.5,3,7,2,,1.0,
6-8세,180,420,2.75,1.5,0.5,0.5612244897959183,2,5,3,,1.0,
6-8세,0,180,0.0,0.5,0.0,1.0,2,9,0,,2.0,
6-8세,0,60,0.0,0.25,0.0,1.0,7,8,0,,2.0,
6-8세,120,330,1.25,0.75,0.625,0.7024793388429753,8,7,2,,0.0,
6-8세,100,180,2.0,0.5,0.5,0.5555555555555556,3,9,2,,0.0,
6-8세,180,240,1.25,0.5,1.0,1.0,4,6,0,,0.0,
6-8세,80,120,1.5,1.0,0.53125,0.5,5,8,2,,0.0,
6-8세,60,90,0.75,0.5,1.0,1.0,3,5,0,,0.0,
6-8세,120,120,1.5,0.5,0.5,0.5,8,8,2,,0.0,
6-8세,50,60,1.5,0.75,0.52,0.5,2,2,2,,0.0,
6-8세,60,120,1.25,0.25,1.0,1.0,7,7,0,,0.0,
6-8세,360,420,3.75,1.5,0.3888888888888889,0.3877551020408163,8,8,3,,1.0,
6-8세,120,180,0.5,1.0,0.5,0.5555555555555556,5,8,2,,0.0,
6-8세,80,240,2.0,1.0,0.625,0.625,5,8,2,,0.0,
6-8세,120,210,2.75,0.75,0.375,0.4285714285714285,6,8,2,,1.0,
6-8세,240,120,2.5,0.5,0.5,1.0,6,8,0,,0.0,
6-8세,115,185,4.0,1.5,0.3724007561436673,0.4740686632578525,2,2,3,,1.0,
6-8세,140,330,3.75,1.5,0.5000000000000001,0.5702479338842975,3,3,3,,1.0,
6-8세,20,0,0.5,0.0,0.5,0.0,1,8,2,,0.0,
6-8세,110,110,3.25,1.0,0.4380165289256198,0.5041322314049586,6,8,3,,1.0,
6-8세,210,240,2.75,1.0,0.4285714285714285,0.5,3,3,3,,1.0,
6-8세,40,60,1.75,1.0,0.625,0.5555555555555556,8,7,2,,0.0,
6-8세,210,480,3.75,0.75,0.5510204081632654,0.78125,6,7,3,,1.0,
6-8세,100,150,2.75,1.25,0.4599999999999999,0.3600000000000001,5,6,3,,1.0,
6-8세,60,240,1.25,0.75,1.0,0.625,4,9,2,,0.0,
6-8세,120,240,2.5,1.0,0.5,0.625,4,4,2,,1.0,
6-8세,240,360,3.75,1.5,0.375,0.3333333333333333,3,8,3,,1.0,
6-8세,240,240,4.5,2.0,0.25,0.25,5,7,3,,1.0,
6-8세,60,60,0.75,0.25,1.0,1.0,9,8,0,,0.0,
6-8세,120,180,2.0,0.5,0.5,1.0,5,7,0,,0.0,
6-8세,30,90,1.0,0.75,1.0,0.5555555555555556,4,6,2,,0.0,
6-8세,80,240,1.75,0.75,0.625,0.625,5,8,2,,0.0,
